1 , 0.23935612074525522 , 0.00005789784974163677
2 , 0.23935612074525522 , 0.00005789784974163677
1 , 0.43095769804893 , 0.00008857571148045304
2 , 0.43095769804893 , 0.00008857571148045304
1 , 0.48861922830688626 , 0.0007863553924452798
2 , 0.48861922830688626 , 0.0007863553924452798
1 , 0.48861922830688626 , 0.0007863553924452798
2 , 0.48861922830688626 , 0.0007863553924452798
1 , 0.3195495912803937 , 0.0001122686742391263
2 , 0.3195495912803937 , 0.0001122686742391263
1 , 0.12678958031690246 , 0.00001728729334027213
2 , 0.12678958031690246 , 0.00001728729334027213
1 , 0.8023707111518447 , 0.000007659224311866352
2 , 0.8023707111518447 , 0.000007659224311866352
1 , 0.8023707111518447 , 0.000007659224311866352
2 , 0.8023707111518447 , 0.000007659224311866352
1 , 1.5189942373818461 , 0.000006818417507231129
2 , 1.5189942373818461 , 0.000006818417507231129
1 , 1.9499384792902745 , 0.000018515487419677836
2 , 1.9499384792902745 , 0.000018515487419677836
1 , 1.7011152045770526 , 0.00005373977518803623
2 , 1.7011152045770526 , 0.00005373977518803623
1 , 1.7011152045770526 , 0.00005373977518803623
2 , 1.7011152045770526 , 0.00005373977518803623
1 , 0.46085855280389 , 0.0000023030541702120513
2 , 0.46085855280389 , 0.0000023030541702120513
1 , 1.7950268955386608 , 7.011752855684858e-7
2 , 1.7950268955386608 , 7.011752855684858e-7
1 , 1.7950268955386608 , 7.011752855684858e-7
2 , 1.7950268955386608 , 7.011752855684858e-7
1 , 4.60839256387193 , 4.5161487900156163e-7
2 , 4.60839256387193 , 4.5161487900156163e-7
1 , 6.955997150087569 , 6.476801177264425e-7
2 , 6.955997150087569 , 6.476801177264425e-7
1 , 7.390893331705016 , 0.000018188008312654123
2 , 7.390893331705016 , 0.000018188008312654123
1 , 7.390893331705016 , 0.000018188008312654123
2 , 7.390893331705016 , 0.000018188008312654123
1 , 4.481482188196692 , 4.2238839536544523e-7
2 , 4.481482188196692 , 4.2238839536544523e-7
1 , 2.4772619620946004 , 7.412990787838457e-8
2 , 2.4772619620946004 , 7.412990787838457e-8
1 , 12.655456009063345 , 3.4682315502041216e-8
2 , 12.655456009063345 , 3.4682315502041216e-8
1 , 12.655456009063345 , 3.4682315502041216e-8
2 , 12.655456009063345 , 3.4682315502041216e-8
1 , 23.11707545715504 , 3.2830296027046105e-8
2 , 23.11707545715504 , 3.2830296027046105e-8
1 , 28.916760231836992 , 1.0665896452681213e-7
2 , 28.916760231836992 , 1.0665896452681213e-7
1 , 28.916760231836992 , 1.0665896452681213e-7
2 , 28.916760231836992 , 1.0665896452681213e-7
1 , 24.242815767961297 , 1.6408883306918984e-7
2 , 24.242815767961297 , 1.6408883306918984e-7
1 , 4.712872346458904 , 9.42878856443364e-9
2 , 4.712872346458904 , 9.42878856443364e-9
1 , 4.712872346458904 , 9.42878856443364e-9
2 , 4.712872346458904 , 9.42878856443364e-9
1 , 29.568281579991957 , 3.0615284620644514e-9
2 , 29.568281579991957 , 3.0615284620644514e-9
1 , 71.20138980024254 , 2.0759468283024692e-9
2 , 71.20138980024254 , 2.0759468283024692e-9
1 , 71.20138980024254 , 2.0759468283024692e-9
2 , 71.20138980024254 , 2.0759468283024692e-9
1 , 104.47105330416467 , 3.2504586672236605e-9
2 , 104.47105330416467 , 3.2504586672236605e-9
1 , 107.74786600219551 , 3.33236518499824e-7
2 , 107.74786600219551 , 3.33236518499824e-7
1 , 107.74786600219551 , 3.33236518499824e-7
2 , 107.74786600219551 , 3.33236518499824e-7
1 , 60.31859923217615 , 1.5996558737265405e-9
2 , 60.31859923217615 , 1.5996558737265405e-9
1 , 46.88118177205948 , 3.1320860338965123e-10
2 , 46.88118177205948 , 3.1320860338965123e-10
1 , 46.88118177205948 , 3.1320860338965123e-10
2 , 46.88118177205948 , 3.1320860338965123e-10
1 , 199.40463270935706 , 1.547292102787208e-10
2 , 199.40463270935706 , 1.547292102787208e-10
1 , 199.40463270935706 , 1.547292102787208e-10
2 , 199.40463270935706 , 1.547292102787208e-10
1 , 351.3937756144545 , 1.5581893176833552e-10
2 , 351.3937756144545 , 1.5581893176833552e-10
1 , 428.037488371186 , 6.126833959458588e-10
2 , 428.037488371186 , 6.126833959458588e-10
1 , 428.037488371186 , 6.126833959458588e-10
2 , 428.037488371186 , 6.126833959458588e-10
1 , 343.7817041086567 , 5.069906691928641e-10
2 , 343.7817041086567 , 5.069906691928641e-10
1 , 343.7817041086567 , 5.069906691928641e-10
2 , 343.7817041086567 , 5.069906691928641e-10
1 , 37.404625019870615 , 3.834966795985451e-11
2 , 37.404625019870615 , 3.834966795985451e-11
1 , 482.4847241972281 , 1.3318764907370556e-11
2 , 482.4847241972281 , 1.3318764907370556e-11
1 , 1097.177269220571 , 9.527357863276648e-12
2 , 1097.177269220571 , 9.527357863276648e-12
1 , 1097.177269220571 , 9.527357863276648e-12
2 , 1097.177269220571 , 9.527357863276648e-12
1 , 1565.8863291932137 , 1.6386163078835e-11
2 , 1565.8863291932137 , 1.6386163078835e-11
1 , 1565.9543186958933 , 0.0005918752759819153
2 , 1565.9543186958933 , 0.0005918752759819153
1 , 1565.9543186958933 , 0.0005918752759819153
2 , 1565.9543186958933 , 0.0005918752759819153
1 , 798.7888408695558 , 6.116642187169388e-12
2 , 798.7888408695558 , 6.116642187169388e-12
1 , 848.503765412715 , 1.3266480703620895e-12
2 , 848.503765412715 , 1.3266480703620895e-12
1 , 3129.499400335474 , 6.919102821209244e-13
2 , 3129.499400335474 , 6.919102821209244e-13
1 , 3129.499400335474 , 6.919102821209244e-13
2 , 3129.499400335474 , 6.919102821209244e-13
1 , 5330.285470986035 , 7.432636552259956e-13
2 , 5330.285470986035 , 7.432636552259956e-13
1 , 6321.434580303139 , 3.664508617249737e-12
2 , 6321.434580303139 , 3.664508617249737e-12
1 , 4846.680768653382 , 1.6552269790911578e-12
2 , 4846.680768653382 , 1.6552269790911578e-12
1 , 4846.680768653382 , 1.6552269790911578e-12
2 , 4846.680768653382 , 1.6552269790911578e-12
1 , 57.651578439431326 , 1.5696604609167652e-13
2 , 57.651578439431326 , 1.5696604609167652e-13
1 , 7810.5930139299135 , 5.81494609268868e-14
2 , 7810.5930139299135 , 5.81494609268868e-14
1 , 16864.50686781225 , 4.3916611690539657e-14
2 , 16864.50686781225 , 4.3916611690539657e-14
1 , 16864.50686781225 , 4.3916611690539657e-14
2 , 16864.50686781225 , 4.3916611690539657e-14
1 , 23423.267069429585 , 8.368693668135157e-14
2 , 23423.267069429585 , 8.368693668135157e-14
1 , 22683.65327874471 , 6.5808312787329335e-12
2 , 22683.65327874471 , 6.5808312787329335e-12
1 , 10358.450205235175 , 2.3698105519560364e-14
2 , 10358.450205235175 , 2.3698105519560364e-14
1 , 10358.450205235175 , 2.3698105519560364e-14
2 , 10358.450205235175 , 2.3698105519560364e-14
1 , 14894.19479291583 , 5.645317989390017e-15
2 , 14894.19479291583 , 5.645317989390017e-15
1 , 48936.88382884267 , 3.1063796333618103e-15
2 , 48936.88382884267 , 3.1063796333618103e-15
1 , 80689.49594431269 , 3.57061734980953e-15
2 , 80689.49594431269 , 3.57061734980953e-15
1 , 80689.49594431269 , 3.57061734980953e-15
2 , 80689.49594431269 , 3.57061734980953e-15
1 , 93135.12754668572 , 2.324170154205733e-14
2 , 93135.12754668572 , 2.324170154205733e-14
1 , 67875.76081867033 , 5.642313857180527e-15
2 , 67875.76081867033 , 5.642313857180527e-15
1 , 6733.058352157861 , 6.467285767316494e-16
2 , 6733.058352157861 , 6.467285767316494e-16
1 , 6733.058352157861 , 6.467285767316494e-16
2 , 6733.058352157861 , 6.467285767316494e-16
