1 0.3373389005849102 0.00014056738892352118
2 0.3373389005849102 0.00014056738892352118
1 0.38263986053881344 0.0011771645106251542
2 0.38263986053881344 0.0011771645106251542
1 0.38263986053881344 0.0011771645106251542
2 0.38263986053881344 0.0011771645106251542
1 0.25064379004956183 0.00017854588628591378
2 0.25064379004956183 0.00017854588628591378
1 0.25064379004956183 0.00017854588628591378
2 0.25064379004956183 0.00017854588628591378
1 0.09834059562791204 0.000027935174127769044
2 0.09834059562791204 0.000027935174127769044
1 0.6269210613585358 0.000012410843684993668
2 0.6269210613585358 0.000012410843684993668
1 1.188017045520517 0.000011037844924214271
2 1.188017045520517 0.000011037844924214271
1 1.188017045520517 0.000011037844924214271
2 1.188017045520517 0.000011037844924214271
1 1.5260677385734223 0.00002971785743942045
2 1.5260677385734223 0.00002971785743942045
1 1.3326139845309188 0.00008697032347993628
2 1.3326139845309188 0.00008697032347993628
1 1.3326139845309188 0.00008697032347993628
2 1.3326139845309188 0.00008697032347993628
1 0.36342012153303477 0.0000037546126146058046
2 0.36342012153303477 0.0000037546126146058046
1 1.4010481809398188 0.0000011433152832719397
2 1.4010481809398188 0.0000011433152832719397
1 1.4010481809398188 0.0000011433152832719397
2 1.4010481809398188 0.0000011433152832719397
1 3.6030075044671968 7.35780422679518e-7
2 3.6030075044671968 7.35780422679518e-7
1 3.6030075044671968 7.35780422679518e-7
2 3.6030075044671968 7.35780422679518e-7
1 5.442329051364247 0.0000010526346002494531
2 5.442329051364247 0.0000010526346002494531
1 5.786798119779588 0.00002865139770056244
2 5.786798119779588 0.00002865139770056244
1 5.786798119779588 0.00002865139770056244
2 5.786798119779588 0.00002865139770056244
1 3.515324593699875 6.916265133179318e-7
2 3.515324593699875 6.916265133179318e-7
1 3.515324593699875 6.916265133179318e-7
2 3.515324593699875 6.916265133179318e-7
1 1.9256713360919995 1.2115763443488874e-7
2 1.9256713360919995 1.2115763443488874e-7
1 9.889461167159658 5.662039980026751e-8
2 9.889461167159658 5.662039980026751e-8
1 9.889461167159658 5.662039980026751e-8
2 9.889461167159658 5.662039980026751e-8
1 18.081200437024027 5.351685487745931e-8
2 18.081200437024027 5.351685487745931e-8
1 22.6323696788561 1.7304144248788678e-7
2 22.6323696788561 1.7304144248788678e-7
1 22.6323696788561 1.7304144248788678e-7
2 22.6323696788561 1.7304144248788678e-7
1 18.993700047613274 2.704166428614913e-7
2 18.993700047613274 2.704166428614913e-7
1 3.7305084824927945 1.54327351418294e-8
2 3.7305084824927945 1.54327351418294e-8
1 23.08432282878296 5.0029769458422e-9
2 23.08432282878296 5.0029769458422e-9
1 23.08432282878296 5.0029769458422e-9
2 23.08432282878296 5.0029769458422e-9
1 55.67147712807022 3.3879978364073554e-9
2 55.67147712807022 3.3879978364073554e-9
1 81.74149501581701 5.292815201794847e-9
2 81.74149501581701 5.292815201794847e-9
1 84.36884519111736 5.1756739120589e-7
2 84.36884519111736 5.1756739120589e-7
1 84.36884519111736 5.1756739120589e-7
2 84.36884519111736 5.1756739120589e-7
1 47.33147236041529 2.6229358490492646e-9
2 47.33147236041529 2.6229358490492646e-9
1 36.49265117765218 5.122250862257879e-10
2 36.49265117765218 5.122250862257879e-10
1 155.83852288705683 2.52705633020619e-10
2 155.83852288705683 2.52705633020619e-10
1 155.83852288705683 2.52705633020619e-10
2 155.83852288705683 2.52705633020619e-10
1 274.85976311970126 2.540859105092008e-10
2 274.85976311970126 2.540859105092008e-10
1 274.85976311970126 2.540859105092008e-10
2 274.85976311970126 2.540859105092008e-10
1 335.03224443456236 9.93944926927882e-10
2 335.03224443456236 9.93944926927882e-10
1 269.3819810926024 8.350207358650828e-10
2 269.3819810926024 8.350207358650828e-10
1 269.3819810926024 8.350207358650828e-10
2 269.3819810926024 8.350207358650828e-10
1 29.91745276691223 6.277458462453429e-11
2 29.91745276691223 6.277458462453429e-11
1 376.762556630221 2.1765843046265637e-11
2 376.762556630221 2.1765843046265637e-11
1 376.762556630221 2.1765843046265637e-11
2 376.762556630221 2.1765843046265637e-11
1 857.9241092743845 1.5549005378497926e-11
2 857.9241092743845 1.5549005378497926e-11
1 857.9241092743845 1.5549005378497926e-11
2 857.9241092743845 1.5549005378497926e-11
1 1225.2608352035602 2.6677808692815045e-11
2 1225.2608352035602 2.6677808692815045e-11
1 1226.2724130523382 0.000003449527138012253
2 1226.2724130523382 0.000003449527138012253
1 627.0868435716552 1.00268683729096e-11
2 627.0868435716552 1.00268683729096e-11
1 627.0868435716552 1.00268683729096e-11
2 627.0868435716552 1.00268683729096e-11
1 661.0807271447821 2.169456940018782e-12
2 661.0807271447821 2.169456940018782e-12
1 2445.9944389350717 1.1299602937258316e-12
2 2445.9944389350717 1.1299602937258316e-12
1 4169.557203888624 1.2118343394785586e-12
2 4169.557203888624 1.2118343394785586e-12
1 4169.557203888624 1.2118343394785586e-12
2 4169.557203888624 1.2118343394785586e-12
1 4948.1829671203295 5.937912672619387e-12
2 4948.1829671203295 5.937912672619387e-12
1 4948.1829671203295 5.937912672619387e-12
2 4948.1829671203295 5.937912672619387e-12
1 3798.3702298897956 2.7229565790056564e-12
2 3798.3702298897956 2.7229565790056564e-12
1 3798.3702298897956 2.7229565790056564e-12
2 3798.3702298897956 2.7229565790056564e-12
1 54.93864639124891 2.568977970299528e-13
2 54.93864639124891 2.568977970299528e-13
1 6100.255662607336 9.502055325913479e-14
2 6100.255662607336 9.502055325913479e-14
1 13187.799679957692 7.166543429322874e-14
2 13187.799679957692 7.166543429322874e-14
1 13187.799679957692 7.166543429322874e-14
2 13187.799679957692 7.166543429322874e-14
1 18328.957197118274 1.3620059063912513e-13
2 18328.957197118274 1.3620059063912513e-13
1 17764.701803830252 1.1306694804214775e-11
2 17764.701803830252 1.1306694804214775e-11
1 8136.731789346552 3.883578968963024e-14
2 8136.731789346552 3.883578968963024e-14
1 8136.731789346552 3.883578968963024e-14
2 8136.731789346552 3.883578968963024e-14
1 11611.75791315728 9.230692533186531e-15
2 11611.75791315728 9.230692533186531e-15
1 11611.75791315728 9.230692533186531e-15
2 11611.75791315728 9.230692533186531e-15
1 38252.04425893022 5.072527352640204e-15
2 38252.04425893022 5.072527352640204e-15
1 38252.04425893022 5.072527352640204e-15
2 38252.04425893022 5.072527352640204e-15
1 63121.66642738421 5.820546684483126e-15
2 63121.66642738421 5.820546684483126e-15
1 72907.11146871549 3.7595896807231796e-14
2 72907.11146871549 3.7595896807231796e-14
1 53204.023506912876 9.273282014549066e-15
2 53204.023506912876 9.273282014549066e-15
1 53204.023506912876 9.273282014549066e-15
2 53204.023506912876 9.273282014549066e-15
1 5119.984446693958 1.0582971603393192e-15
2 5119.984446693958 1.0582971603393192e-15
1 98092.06220245283 4.1648305251289655e-16
2 98092.06220245283 4.1648305251289655e-16
1 98092.06220245283 4.1648305251289655e-16
2 98092.06220245283 4.1648305251289655e-16
1 202231.70532069268 3.3194814594425624e-16
2 202231.70532069268 3.3194814594425624e-16
1 273627.76575705985 7.06242554126095e-16
2 273627.76575705985 7.06242554126095e-16
1 256437.93382389424 1.218312595975757e-14
2 256437.93382389424 1.218312595975757e-14
1 256437.93382389424 1.218312595975757e-14
2 256437.93382389424 1.218312595975757e-14
1 102648.98102460426 1.522131469452286e-16
2 102648.98102460426 1.522131469452286e-16
1 199410.29960877766 3.945645875886333e-17
2 199410.29960877766 3.945645875886333e-17
1 596197.9360678835 2.2865790280538514e-17
2 596197.9360678835 2.2865790280538514e-17
1 953647.3083557276 2.817561465259852e-17
2 953647.3083557276 2.817561465259852e-17
1 1071556.1192185916 2.589464182566445e-16
2 1071556.1192185916 2.589464182566445e-16
1 1071556.1192185916 2.589464182566445e-16
2 1071556.1192185916 2.589464182566445e-16
1 739546.9712298837 3.265896176180618e-17
2 739546.9712298837 3.265896176180618e-17
1 166335.47371387493 4.386910801574607e-18
2 166335.47371387493 4.386910801574607e-18
1 1567832.324984752 1.8328133596288937e-18
2 1567832.324984752 1.8328133596288937e-18
1 1567832.324984752 1.8328133596288937e-18
2 1567832.324984752 1.8328133596288937e-18
1 3093989.7878902927 1.5456238324108784e-18
2 3093989.7878902927 1.5456238324108784e-18
1 4076448.464219725 3.729700057123884e-18
2 4076448.464219725 3.729700057123884e-18
1 3687452.5999656394 2.3790989780898932e-17
2 3687452.5999656394 2.3790989780898932e-17
1 3687452.5999656394 2.3790989780898932e-17
2 3687452.5999656394 2.3790989780898932e-17
1 1243881.5537925176 6.029100956442632e-19
2 1243881.5537925176 6.029100956442632e-19
1 1243881.5537925176 6.029100956442632e-19
2 1243881.5537925176 6.029100956442632e-19
1 3365895.5309997913 1.694114070391638e-19
2 3365895.5309997913 1.694114070391638e-19
1 9263242.030019427 1.0351164447888176e-19
2 9263242.030019427 1.0351164447888176e-19
1 9263242.030019427 1.0351164447888176e-19
2 9263242.030019427 1.0351164447888176e-19
1 14378888.933400584 1.3756291747338198e-19
2 14378888.933400584 1.3756291747338198e-19
1 15708301.513040412 2.0369619954805963e-18
2 15708301.513040412 2.0369619954805963e-18
